comment_id,guide_id,review_text,rating,created_utc,processed_body,bobot_komentar_raw,Final_Sentiment_Score
c47fd16ae19a48d59335976a428da175,bc3a1689,bad Small believe investment season usually share college. absolutely terrible,1,2025-09-18 18:35:19+00:00,bad small believe investment season usually share college absolutely terrible,-0.04,0.1
7e030977ea874f7e8c43b2b32724b9eb,8236864e,horrid Nature create event always identify toward unit if officer strong. absolutely terrible,2,2025-07-22 08:17:21+00:00,horrid nature create event always identify toward unit officer strong absolutely terrible,-0.05,0.11
6429cbe6eba44327b82d58e7ec84a89a,63999a8d,satisfying Project doctor wait choose face understand one.,5,2025-10-29 03:57:49+00:00,satisfying project doctor wait choose face understand one,0.02,0.42000000000000004
579043c63bf34ce99265ecefc58d6654,a111840c,Resource yourself approach small interview same station wear democratic order success hour.,3,2025-04-23 19:05:25+00:00,resource approach small interview station wear democratic order success hour,0.0,0.24
038db8b987cd4ce3a85f01cce8929a51,422e5f4a,fast Our third hour bank treatment pick address. not bad,5,2025-09-14 04:19:35+00:00,fast third hour bank treatment pick address bad,0.07,0.47000000000000003
134b86b514a44177aaef40743d34b8fa,c1eb4c57,delay Resource lay arm agency bit standard fly coach soon imagine. absolutely terrible,2,2025-07-20 00:27:52+00:00,delay resource lay arm agency bit standard fly coach soon imagine absolutely terrible,-0.05,0.11
1c058b78f15f49e494e3526930e9363f,fd570222,marvelous Example land only example on test realize sound around mouth without report.,4,2025-09-13 02:28:22+00:00,marvelous example land example test realize sound around mouth without report,0.02,0.34
a367c3e5e50a48408b3fb196c88a326c,c1eb4c57,fantastic Firm matter before difference painting morning attention man yet. not bad,5,2025-03-16 12:38:13+00:00,fantastic firm matter difference painting morning attention man yet bad,0.07,0.47000000000000003
fddf4e34f4f94794b84dee17ad10f9c5,febbca88,buggy High budget glass opportunity game at keep store else they community.,1,2025-08-19 22:36:42+00:00,buggy high budget glass opportunity game keep store else community,-0.01,0.1
5cbb9ca15bdd4adf99c30accb42ea3f6,12b1d60a,responsive Whole citizen next generation food phone industry along. not bad,5,2025-09-14 04:17:27+00:00,responsive whole citizen next generation food phone industry along bad,0.07,0.47000000000000003
3dc61255a1864ed1aaa7a31450d98d2e,468cad57,incompetent Thing father space president new structure development national if. never again,2,2025-08-17 23:41:09+00:00,incompetent thing father space president new structure development national never,-0.060000000000000005,0.1
b91ddf01b9aa44c0b8e50be199feda02,25c695dd,appreciate Cup worry friend opportunity smile lot. Best guide ever,4,2025-03-01 08:47:44+00:00,appreciate cup worry friend opportunity smile lot best guide ever,0.16999999999999998,0.49
a275540d0225424bac510a2a6c9e54b8,7915cea2,beautiful Relate money role guy them box hit least mind air whose citizen civil.,4,2025-07-26 19:45:10+00:00,beautiful relate money role guy box hit least mind air whose citizen civil,0.02,0.34
207f82984ee34eb2823b4a11b0cb9dc4,9e786ec5,terrific Teacher figure message maybe even skin in three off.,5,2025-05-16 04:22:41+00:00,terrific teacher figure message maybe even skin three,0.02,0.42000000000000004
9b9151fd2b2245e680dd4f2a43a627bf,f048a6c1,comfortable Toward science result adult begin little play pressure various program fund sort.,4,2025-09-23 17:10:49+00:00,comfortable toward science result adult begin little play pressure various program fund sort,0.02,0.34
2ebbaa920dc94a498ebb10d07f4ea37b,422e5f4a,awesome Stage record inside half financial food.,4,2025-02-27 06:26:40+00:00,awesome stage record inside half financial food,0.02,0.34
953d688381534e7ebee5ebb8becc8bc2,a111840c,unfriendly Hospital city wear agent Mr authority cultural part even could sometimes. never again,2,2025-09-09 11:04:37+00:00,unfriendly hospital city wear agent mr authority cultural part even could sometimes never,-0.060000000000000005,0.1
e9a256a7b40c4b0f97a2e5dc9b4dd91d,febbca88,smooth Assume build smile society sport together.,4,2025-09-18 08:55:12+00:00,smooth assume build smile society sport together,0.02,0.34
370b0c3daf04423dbc651900250a71e4,b0c118f3,Either both within item financial through large adult cost language choice activity arrive mother give Democrat.,3,2025-08-03 03:50:57+00:00,either within item financial large adult cost language choice activity arrive mother give democrat,0.0,0.24
cdfa2e4cf00b4ba48319c640bc246781,204a0f9d,grateful Sometimes go tree tell relationship wonder blue when week recent allow character a.,4,2025-06-29 15:06:27+00:00,grateful sometimes go tree tell relationship wonder blue week recent allow character,0.02,0.34
9a0c3cc530cd4a2494c19ae9199080ad,468cad57,friendly Develop modern safe choose nothing able including Congress decide much quite try plant.,5,2025-01-19 12:56:13+00:00,friendly develop modern safe choose nothing able including congress decide much quite try plant,0.02,0.42000000000000004
1ba3ba80fb1a48fd8b00f885b9a4b425,9e786ec5,lovely Community let above yet summer color still set without finally thought.,4,2024-12-15 20:18:13+00:00,lovely community let yet summer color still set without finally thought,0.02,0.34
9004ee2b76ea4c96b295fc4b8b17f2b2,63999a8d,Stop upon explain wait risk not sometimes brother low thank court behavior yourself similar ago only.,3,2025-10-27 22:44:55+00:00,stop upon explain wait risk sometimes brother low thank court behavior similar ago,0.0,0.24
3a1dbc29cd97409e942ed5236a61173e,4f0770f5,dirty Environment movie land national protect watch expert. absolutely terrible,2,2025-05-04 12:27:41+00:00,dirty environment movie land national protect watch expert absolutely terrible,-0.05,0.11
499f0c0dcbcb494ea84346a014c6fe1d,b0c118f3,pleasant Summer throw position represent young would. Best guide ever,4,2025-09-29 14:41:05+00:00,pleasant summer throw position represent young would best guide ever,0.16999999999999998,0.49
a207c9d29af74ba3bead18207965f2f5,9fbcef49,worst Indicate deep though author popular high.,2,2024-12-23 03:39:37+00:00,worst indicate deep though author popular high,-0.01,0.15
72097b82280b4d79bcadc995a6ba9cb5,8236864e,enjoyable Whether very relationship our oil shoulder.,4,2025-05-14 22:21:03+00:00,enjoyable whether relationship oil shoulder,0.02,0.34
5590d3f67fb144d3897752944ca2a0e3,ca53bd0b,fantastic Seven free water hundred condition cover stage voice. highly recommend,5,2025-08-02 04:02:16+00:00,fantastic seven free water hundred condition cover stage voice highly recommend,0.1,0.5
84420beb102c431894c0f8799ec9e3e8,59ea04e3,perfect Star green mouth happen miss body fly choose build. Best guide ever,4,2025-02-25 08:33:03+00:00,perfect star green mouth happen miss body fly choose build best guide ever,0.16999999999999998,0.49
382992636904472fbfa3281c14a7546d,a111840c,super Political consumer could me fact line know. Best guide ever,4,2025-01-06 10:00:18+00:00,super political consumer could fact line know best guide ever,0.16999999999999998,0.49
72967c02f324457e8367abf84b90f120,12b1d60a,perfect Card large usually large child money modern PM such wind budget reflect movement force.,5,2025-07-08 15:23:13+00:00,perfect card large usually large child money modern pm wind budget reflect movement force,0.02,0.42000000000000004
d173f674fda34cdfb869b2466c1ec054,b0c118f3,appreciate Firm design paper away avoid sure occur.,5,2025-02-20 19:41:26+00:00,appreciate firm design paper away avoid sure occur,0.02,0.42000000000000004
206ed25ffd5f42df84b3c23717312b57,b0c118f3,horrible None perform bit admit machine place rise prepare. waste of time,1,2025-06-06 21:42:38+00:00,horrible none perform bit admit machine place rise prepare waste time,-0.060000000000000005,0.1
17c6808e7730419b8639e0e739a65bb3,59ea04e3,terrible Thousand significant would attack meeting father. absolutely terrible,2,2025-06-15 06:17:24+00:00,terrible thousand significant would attack meeting father absolutely terrible,-0.04,0.12
d4330a4f5edb470bbc4252dfae883d5b,63999a8d,grateful Ask candidate service message show item.,5,2025-01-26 13:40:50+00:00,grateful ask candidate service message show item,0.02,0.42000000000000004
9fea94bb4ee14287851b48ce0ced137c,468cad57,lazy Room compare language source put must forget college. absolutely terrible,2,2025-07-13 12:42:32+00:00,lazy room compare language source put must forget college absolutely terrible,-0.05,0.11
75913ec99f014d58872c8caa3245b14a,7915cea2,affordable Minute positive last air child single.,4,2025-08-09 00:52:29+00:00,affordable minute positive last air child single,0.04,0.36
be5818837c2a448eaf1fed9ad8efef4a,c1eb4c57,Police stage trial want buy allow partner fast thank test position your science.,3,2025-06-10 13:14:26+00:00,police stage trial want buy allow partner fast thank test position science,0.02,0.26
f0fe009ddaaf47b39d590a1146f545e4,12b1d60a,efficient Shoulder area shoulder here myself recent nature soon decade coach stand common tell.,4,2025-04-25 06:26:35+00:00,efficient shoulder area shoulder recent nature soon decade coach stand common tell,0.02,0.34
f6ba2fa823c149e58593e9459fffc8e0,7915cea2,cool Red woman court industry chair knowledge would forget indicate age. not bad,4,2025-07-27 14:16:10+00:00,cool red woman court industry chair knowledge would forget indicate age bad,0.07,0.39
af4d0252470c4363a03f3b5c68f7e05b,4d75fffb,responsive Hospital specific decade include own even.,5,2025-08-15 20:12:56+00:00,responsive hospital specific decade include even,0.02,0.42000000000000004
1fab677f0e394586a4f75c5354fd929d,f048a6c1,excellent I majority week same series project.,5,2025-07-14 02:58:27+00:00,excellent majority week series project,0.02,0.42000000000000004
9ddf83c5f0764c18b26cf642b6ee68cc,63999a8d,lousy Read budget beyond serve that later smile weight.,1,2024-11-21 22:54:23+00:00,lousy read budget beyond serve later smile weight,-0.01,0.1
e6deac27f5bb4da38745c2a804cccc51,94f59b31,disgusting During yard small walk third bed else last wonder. never again,1,2025-09-28 03:27:06+00:00,disgusting yard small walk third bed else last wonder never,-0.060000000000000005,0.1
25b18d0a7d2545cab1d2684e724547b5,ce31a40b,smooth Improve analysis particular clearly little feel enough central range conference.,4,2025-05-04 04:04:31+00:00,smooth improve analysis particular clearly little feel enough central range conference,0.02,0.34
75e4245c7e9f49dc8bbf5c470e25d4f0,c1eb4c57,recommend Win subject movement hear behind tend star series do debate any behind ok.,5,2025-09-10 14:34:49+00:00,recommend win subject movement hear behind tend star series debate behind ok,0.0,0.4
9d8163967b094c77bbbe625816014a2a,204a0f9d,satisfying Back through pull Congress far relationship crime.,4,2025-04-18 17:58:20+00:00,satisfying back pull congress far relationship crime,0.02,0.34
ce2a9f34060040e8a1730f9bb96ce3ba,febbca88,outstanding Painting adult west remember sure wish what. not bad,5,2025-04-29 02:06:25+00:00,outstanding painting adult west remember sure wish bad,0.07,0.47000000000000003
c0b442d2b04e408a8bbaf3d6ee876375,9fbcef49,terrific Role road write quite tax space particular.,5,2025-02-09 13:21:27+00:00,terrific role road write quite tax space particular,0.02,0.42000000000000004
859073ef127f4c1595f873ff22c96e9f,9fbcef49,pathetic Between perform too expert wrong. absolutely terrible,1,2025-07-28 01:42:30+00:00,pathetic perform expert wrong absolutely terrible,-0.05,0.1
91be34459cf74c22bea1a011620f3f54,7c6c27d8,appreciate Officer through federal or simply part. Best guide ever,4,2025-03-31 14:46:56+00:00,appreciate officer federal simply part best guide ever,0.16999999999999998,0.49
4151035a7f6c4872a2eff9396d28d6b2,b0c118f3,top Future interesting only hope four center feeling believe west name.,4,2024-11-25 17:01:30+00:00,top future interesting hope four center feeling believe west name,0.02,0.34
221938da9e8d43c8a1efa49872e67f97,c1eb4c57,Tell within through check skin we full evidence movement history tonight land research.,3,2025-07-14 05:05:19+00:00,tell within check skin full evidence movement history tonight land research,0.0,0.24
a2d9f0e4bbc040ab8685cf06dbbbeddc,ce31a40b,broken Pressure contain although new others. waste of time,1,2024-11-23 04:04:14+00:00,broken pressure contain although new others waste time,-0.060000000000000005,0.1
093ecf0d0c504623aeae8bb6f6cd5921,9fbcef49,comfortable Notice how send follow score good traditional develop national.,5,2025-04-12 12:42:01+00:00,comfortable notice send follow score good traditional develop national,0.04,0.44
9657091003a748fc8fd70f7a2d3def5a,7915cea2,Tree this party house which character production.,3,2025-07-20 21:49:18+00:00,tree party house character production,0.0,0.24
c20f11a77bb9476cb680d4894bc95641,4d75fffb,Amount drug challenge rich side between politics traditional water drug daughter marriage behind while.,3,2025-01-04 13:12:46+00:00,amount drug challenge rich side politics traditional water drug daughter marriage behind,0.0,0.24
2f7b0e87eaae41d8b621ac85acf898c7,febbca88,fast South focus road none back green indicate south across remember recent guess less.,5,2025-01-16 20:56:25+00:00,fast south focus road none back green indicate south across remember recent guess less,0.02,0.42000000000000004
cdbe14618ea644bea8b29182230aca2e,f59170ab,poor Free drop with moment impact.,1,2025-06-14 01:59:36+00:00,poor free drop moment impact,-0.01,0.1
75adc04bc7b14503ada90fdb0ed48249,8236864e,super Since hand beautiful rule agreement goal include require issue collection stay.,4,2024-12-06 04:30:16+00:00,super since hand beautiful rule agreement goal include require issue collection stay,0.04,0.36
b05c1bac2b2f41fea35b765de69d43d9,bc3a1689,smooth That kind across whose worry surface month.,5,2024-11-28 22:48:29+00:00,smooth kind across whose worry surface month,0.04,0.44
bc2023c3abf54a348e32bbdc5b5eb01e,4d75fffb,comfortable Center man somebody onto lay past my. highly recommend,5,2025-10-13 07:41:37+00:00,comfortable center man somebody onto lay past highly recommend,0.1,0.5
5af259534f8548ef9c6474828ff7d988,7c6c27d8,Food expect politics hundred national blue fill these agreement local any stand would science.,3,2025-01-16 21:53:18+00:00,food expect politics hundred national blue fill agreement local stand would science,0.0,0.24
06beb2aca0bf4f15b34629bb1f57adbe,25c695dd,amazing Population forward business scientist consumer item much campaign military player she partner talk.,5,2025-05-29 12:21:29+00:00,amazing population forward business scientist consumer item much campaign military player partner talk,0.0,0.4
473f10fe09fa47c7a0d14fa405be8c6e,59ea04e3,fine Force chance expect Congress teacher million leave success garden. highly recommend,5,2025-03-14 17:56:28+00:00,fine force chance expect congress teacher million leave success garden highly recommend,0.1,0.5
285c534b957a4ab3b084519610a5acf2,c1eb4c57,honest First effect charge billion firm want expect level someone.,4,2025-05-24 22:19:45+00:00,honest first effect charge billion firm want expect level someone,0.02,0.34
50659ca574854f4b9f2b1168b59a5171,cebaec57,brilliant Science investment ever girl describe newspaper moment help worry avoid television.,5,2024-12-27 06:05:14+00:00,brilliant science investment ever girl describe newspaper moment help worry avoid television,0.02,0.42000000000000004
81c45e0b48024f73bcb77e6fd6afe0e2,4d75fffb,appreciate Organization difference people goal moment might eye somebody piece both image.,5,2025-07-24 04:24:48+00:00,appreciate organization difference people goal moment might eye somebody piece image,0.02,0.42000000000000004
6193186bb17346bca861944cc659a81d,12b1d60a,cheerful Wall yourself growth unit perform investment million pattern available free energy same apply.,5,2024-12-19 20:38:33+00:00,cheerful wall growth unit perform investment million pattern available free energy apply,0.02,0.42000000000000004
a7f8ffcc41814a9dbaa2516ef37e7b86,182fff69,News thus late phone choice make show particularly three sing bank.,3,2025-04-17 03:32:58+00:00,news thus late phone choice make show particularly three sing bank,0.0,0.24
9e2e9ecd9f90408999d6c69d41524702,3cf2a40b,responsive Talk accept serious scene today general difficult.,4,2025-02-12 00:57:03+00:00,responsive talk accept serious scene today general difficult,0.02,0.34
5958b547cb19465b8ac769b6259561a3,ce31a40b,kind Ahead marriage economic religious movie night mission test where over. Best guide ever,5,2025-10-04 19:49:35+00:00,kind ahead marriage economic religious movie night mission test best guide ever,0.16999999999999998,0.5
85a3de8961d44f619c4a25e27700e624,59ea04e3,lazy Learn take fall buy own tend partner expect effect later artist. waste of time,1,2025-09-14 01:56:12+00:00,lazy learn take fall buy tend partner expect effect later artist waste time,-0.060000000000000005,0.1
75a7229122b14d6ba9d8ba8ed061c076,362fb48d,buggy Computer off tax field get discuss.,1,2025-07-29 00:12:15+00:00,buggy computer tax field get discuss,-0.01,0.1
d85701b43f66413db71ec39df645e01c,cebaec57,respectful Someone bag work college enjoy feel skin sea.,5,2025-03-10 00:08:17+00:00,respectful someone bag work college enjoy feel skin sea,0.02,0.42000000000000004
2442d43ed09a459183c40a7fc96cd0fb,3cf2a40b,amazing Resource mean family song field already civil.,5,2025-03-02 05:15:25+00:00,amazing resource mean family song field already civil,0.0,0.4
7b18e003878044a49c80d2a3b482281e,ce31a40b,grateful Eight style you break become hope.,4,2025-01-21 20:45:17+00:00,grateful eight style break become hope,0.02,0.34
d75938126cae4c539def0b44742983b7,7915cea2,Take democratic play rest growth notice interesting street southern among stock.,3,2024-11-12 05:15:34+00:00,take democratic play rest growth notice interesting street southern among stock,0.0,0.24
d0f95161f04c4b7aaebbce3f3f621cee,bc3a1689,marvelous Mission keep finish wall add director vote which to second suggest.,5,2024-12-25 06:28:51+00:00,marvelous mission keep finish wall add director vote second suggest,0.02,0.42000000000000004
9dbf6924b2ed422f97604b3d50f63eba,9fbcef49,best Who race property big kid many teach gun sense raise short data seven.,5,2025-04-02 11:31:11+00:00,best race property big kid many teach gun sense raise short data seven,0.0,0.4
8e44c24386ee4b4e975b387809257014,8236864e,impressive Population on tough spend throughout account ask whom heavy president health TV computer. Best guide ever,5,2025-11-07 04:57:06+00:00,impressive population tough spend throughout account ask heavy president health tv computer best guide ever,0.16999999999999998,0.5
04ce2a40c3c34344b14ec2547277e328,8236864e,excellent Data room blue decade good soon office drug apply away office get house. Best guide ever,4,2025-09-25 22:32:29+00:00,excellent data room blue decade good soon office drug apply away office get house best guide ever,0.18999999999999997,0.5
127071860e094be29c0a8926b2f49e28,7915cea2,worse Alone practice indeed several put response mission exactly hospital big.,2,2025-09-20 08:40:48+00:00,worse alone practice indeed several put response mission exactly hospital big,-0.01,0.15
ed172be8cc884e4db1f33a60c3a17fbb,9e786ec5,Without certainly talk visit through expect issue politics today pretty require build.,3,2025-01-19 14:01:02+00:00,without certainly talk visit expect issue politics today pretty require build,0.0,0.24
09d0655fac9946cea696878e88339b76,9fbcef49,waste To time laugh raise fund interview hold thing alone.,2,2024-12-03 14:17:44+00:00,waste time laugh raise fund interview hold thing alone,0.0,0.16
d604a6cd3dde454792fe84bd34a364ec,362fb48d,satisfying House population measure feeling Mrs debate team tonight issue boy.,4,2025-02-14 01:25:29+00:00,satisfying house population measure feeling mrs debate team tonight issue boy,0.02,0.34
f6b33fab851f4e7dbc3a1b858c528aa6,7c6c27d8,unresponsive Cover benefit health not reality truth. waste of time,1,2024-12-28 18:24:54+00:00,unresponsive cover benefit health reality truth waste time,-0.060000000000000005,0.1
9af477d4cb2d4c4cba4ceb0cb7d2aea2,c1eb4c57,cheerful Place employee travel rather fine dog bit.,5,2024-12-08 16:28:45+00:00,cheerful place employee travel rather fine dog bit,0.04,0.44
4b3e06a9c3e9470d94615c0e73eed91d,bc3a1689,Box establish follow million early across house behavior return other common couple health.,3,2025-02-14 14:49:13+00:00,box establish follow million early across house behavior return common couple health,0.0,0.24
3e3e5d1c9af04344b52a10929c7ded89,4f0770f5,ignorant These word guy debate environment man seat southern finish if. never again,2,2025-09-10 14:03:40+00:00,ignorant word guy debate environment man seat southern finish never,-0.060000000000000005,0.1
3dc4c3a995044348a9d4da4c21e58abd,d1a29087,Foot serve hot window forward realize respond go similar bed performance mouth rest.,3,2025-08-11 06:25:48+00:00,foot serve hot window forward realize respond go similar bed performance mouth rest,0.0,0.24
430392f9fca64c0f89b48f509d43d36b,ce31a40b,fantabulous Condition pressure event consumer create impact police crime I part pass.,5,2025-10-06 10:20:30+00:00,fantabulous condition pressure event consumer create impact police crime part pass,0.02,0.42000000000000004
e148fa74a3c04a04bfc597bdfb3d8d62,4f0770f5,reliable Hundred new too gas easy heart whole star car center.,5,2025-02-03 06:52:35+00:00,reliable hundred new gas easy heart whole star car center,0.02,0.42000000000000004
4fc8955439844026bdc033ddd3043423,f59170ab,good Important couple computer rather box soldier. highly recommend,5,2025-04-06 19:45:07+00:00,good important couple computer rather box soldier highly recommend,0.1,0.5
7570f11f31224d25881fbc724eac0ba3,cebaec57,Identify fill we institution scene pass education.,3,2025-02-28 02:35:52+00:00,identify fill institution scene pass education,0.0,0.24
0f9e5c08f3e543869a927e2f15c88aa7,3cf2a40b,Born since success individual others attention medical capital enter.,3,2025-08-11 10:43:11+00:00,born since success individual others attention medical capital enter,0.0,0.24
8d895910af9f4968907ec367103af8fa,468cad57,Far keep red guy everyone worry service analysis these billion.,3,2025-03-15 14:56:41+00:00,far keep red guy everyone worry service analysis billion,0.0,0.24
cbae234844754932bc1a7621a3d6074b,ce31a40b,great Surface short difficult become performance interest everybody. not bad,4,2025-01-31 09:00:42+00:00,great surface short difficult become performance interest everybody bad,0.07,0.39
d5548f8c8e4b483285248f9f7f1ef338,fd570222,positive Politics evening she teach modern cell score everything to college.,4,2025-10-03 21:30:51+00:00,positive politics evening teach modern cell score everything college,0.02,0.34
41a3ef94c21047c3b311621e981b53a8,a111840c,painful Kitchen cut address after strong. never again,1,2025-02-06 13:02:08+00:00,painful kitchen cut address strong never,-0.060000000000000005,0.1
821f5c834c5d494f9700793a4cf40635,59ea04e3,confusing Interview from herself through state none event common nearly finally. never again,1,2025-10-22 12:54:14+00:00,confusing interview state none event common nearly finally never,-0.060000000000000005,0.1
1de398bd7ed5467694b4708424c733de,cebaec57,recommend Too relationship bar during sign process still same home office share.,5,2025-06-16 09:02:51+00:00,recommend relationship bar sign process still home office share,0.0,0.4
af6aefdb55254a62ad36cf8bd14e6444,d1a29087,excellent Laugh learn lay whatever treatment ahead return us consider. Best guide ever,4,2025-07-17 00:31:51+00:00,excellent laugh learn lay whatever treatment ahead return us consider best guide ever,0.16999999999999998,0.49
fd9c89ff2b43490d997022e539e22956,d1a29087,Purpose pretty go I future central partner girl education yourself against able.,3,2024-12-26 21:09:34+00:00,purpose pretty go future central partner girl education able,0.0,0.24
74baec62e8114b7490d7c86195cc704b,fd570222,cool Result should apply economic however change evidence. not bad,5,2025-05-18 22:42:16+00:00,cool result apply economic however change evidence bad,0.07,0.47000000000000003
d64d2d8a49694905bef8663251342c6d,3cf2a40b,outstanding Hit camera attention wonder crime make task suggest interesting international president.,5,2025-05-15 23:53:57+00:00,outstanding hit camera attention wonder crime make task suggest interesting international president,0.02,0.42000000000000004
27345f7705344976bceece7f59ddfa20,a111840c,noisy Behavior wife wind trial make fast simply no letter development. absolutely terrible,1,2025-05-03 19:56:02+00:00,noisy behavior wife wind trial make fast simply letter development absolutely terrible,-0.030000000000000002,0.1
8edc3c5645e84eb29463267c28f60d0f,f59170ab,affordable Edge already in recent begin thought position from finally play.,4,2025-02-26 09:28:03+00:00,affordable edge already recent begin thought position finally play,0.02,0.34
758b015ddba34113992aadd6dff70428,468cad57,friendly Standard water director every think popular stock sure ten catch large also.,4,2025-11-07 17:04:02+00:00,friendly standard water director every think popular stock sure ten catch large also,0.02,0.34
012c2aeb57b049628ff67a65dfe31583,febbca88,responsive Present great body campaign available that recognize say picture hear I laugh.,5,2025-06-22 06:53:08+00:00,responsive present great body campaign available recognize say picture hear laugh,0.04,0.44
b9be59f42dec404d9f38f9ae37e650b6,c1eb4c57,Quality keep while begin level half someone throw deal.,3,2025-01-26 08:51:37+00:00,quality keep begin level half someone throw deal,0.0,0.24
fee2129a7a3b48199a3c0f1c04516002,182fff69,affordable Speech win action she also office note contain collection pull build Mrs.,4,2025-01-13 05:51:16+00:00,affordable speech win action also office note contain collection pull build mrs,0.02,0.34
657f0ffa36994d878d455583a7253af7,468cad57,top Plan head audience kid small top catch relate call.,4,2024-11-25 02:19:23+00:00,top plan head audience kid small top catch relate call,0.04,0.36
46e6af349551413787c68c5b26b37c4e,63999a8d,unresponsive Ok rise also not down will same.,2,2025-05-01 00:31:46+00:00,unresponsive ok rise also,-0.01,0.15
109a8f26db994af9ae09873cbf7213fd,362fb48d,lovely Analysis community attorney order accept white mission.,4,2025-10-10 06:56:08+00:00,lovely analysis community attorney order accept white mission,0.02,0.34
b8660762aea94d1aa30706c0436d3b2f,4d75fffb,outstanding Teacher study between almost different writer teach home.,5,2024-12-18 09:33:32+00:00,outstanding teacher study almost different writer teach home,0.02,0.42000000000000004
b8845925a1a24a788480bbe0131c4893,182fff69,impressive Billion husband sometimes soldier include tree price little drug police up day.,4,2025-06-18 12:04:34+00:00,impressive billion husband sometimes soldier include tree price little drug police day,0.02,0.34
ebbbab3890af4f50a877b8376c68d44d,3cf2a40b,outstanding Include fund red information decade their might police no.,5,2025-01-16 22:52:28+00:00,outstanding include fund red information decade might police,0.02,0.42000000000000004
cb8bd51e401f4758b0f13ef27143f6cf,b0c118f3,Itself they person finish both series main how together couple six article single former capital six.,3,2025-09-05 06:50:56+00:00,person finish series main together couple six article single former capital six,0.0,0.24
0a95908f743a47d39e0aba3501f5b3da,ce31a40b,Total his her word debate along think really require better among poor no item hit space.,3,2025-07-29 22:54:30+00:00,total word debate along think really require better among poor item hit space,-0.01,0.22999999999999998
f81be02ce8644aec96481269d536e468,b0c118f3,trustworthy Late suggest make today offer bill nor up language pay.,5,2025-08-15 22:31:26+00:00,trustworthy late suggest make today offer bill language pay,0.02,0.42000000000000004
cf0acdc50a044e5a8a34ff1c9e276170,fd570222,terrific Think realize probably allow certain method three star bar simple.,5,2025-09-30 10:19:17+00:00,terrific think realize probably allow certain method three star bar simple,0.02,0.42000000000000004
9de843bfcd584bea83207115aa79143c,4f0770f5,brilliant Either ball board hand window information red store it each seek.,5,2025-07-26 11:47:32+00:00,brilliant either ball board hand window information red store seek,0.02,0.42000000000000004
e9b5d5da0e9e44b4af080ac513f7c890,9e786ec5,kind Social rest phone should say large. Best guide ever,5,2024-12-13 06:36:57+00:00,kind social rest phone say large best guide ever,0.16999999999999998,0.5
7cf9f72071574b06a48b257981673165,7c6c27d8,generous Political international on nothing chance image cup certain.,4,2025-04-06 09:57:47+00:00,generous political international nothing chance image cup certain,0.02,0.34
a81a3c14830140b9a2477f1b6497b4b1,182fff69,excellent Phone whether despite with finish every language.,4,2025-05-24 02:05:09+00:00,excellent phone whether despite finish every language,0.02,0.34
5892b487a86d47459870204955671382,f048a6c1,fast New especially occur direction face often recognize common big. Best guide ever,5,2025-07-20 01:04:27+00:00,fast new especially occur direction face often recognize common big best guide ever,0.16999999999999998,0.5
c6e1a69dae3d41d69ba74171ffdd57c4,b0c118f3,fine Least very imagine final last old national Mr gun seek political.,5,2025-01-31 19:22:03+00:00,fine least imagine final last old national mr gun seek political,0.02,0.42000000000000004
5b45e59e43ed40afb9e863b19c5f2430,8236864e,slow Establish gas old its house. never again,1,2025-04-19 16:13:42+00:00,slow establish gas old house never,-0.060000000000000005,0.1
01829189bc424909b8e88e77c4f3973e,f048a6c1,good Effect establish owner support race job realize.,5,2025-02-12 23:00:30+00:00,good effect establish owner support race job realize,0.02,0.42000000000000004
b0f74a238e02462298716590c0172e48,f59170ab,helpful Mr role person history side admit sign claim tonight.,5,2024-11-18 16:12:38+00:00,helpful mr role person history side admit sign claim tonight,0.02,0.42000000000000004
3557ca2c91724f9ba90cb4b19bc02bf8,9fbcef49,positive Remember field believe second however yard recently partner them memory land back bar.,5,2025-05-27 10:48:50+00:00,positive remember field believe second however yard recently partner memory land back bar,0.02,0.42000000000000004
72dad02e88f247328754a2dcaa9fe019,7915cea2,smooth Moment institution candidate bill natural young think edge three effect job.,5,2025-07-04 06:41:32+00:00,smooth moment institution candidate bill natural young think edge three effect job,0.02,0.42000000000000004
5ba4ca43aaf9461f972439dc280c2332,3cf2a40b,horrid Office determine fact despite sure upon.,2,2025-07-25 21:49:40+00:00,horrid office determine fact despite sure upon,-0.01,0.15
8955175febdf4f7790a89e1a59e83d14,94f59b31,impressive Music speech behavior get including hair put population later alone former. Best guide ever,5,2024-11-28 17:19:17+00:00,impressive music speech behavior get including hair put population later alone former best guide ever,0.16999999999999998,0.5
d9a80945d46f486ba20bb21c2dd6ffea,94f59b31,Risk notice against eye everything rock phone risk section those argue share.,3,2025-05-06 09:13:42+00:00,risk notice eye everything rock phone risk section argue share,0.0,0.24
1d9b409486504f96a4274a11d3961761,8236864e,best Body public sell person food employee.,4,2025-09-04 04:32:31+00:00,best body public sell person food employee,0.0,0.32
60f6a29ef7cf43f1b45feacdf9f6ab68,9fbcef49,trustworthy Spend draw later story pass oil share add.,5,2025-02-20 09:06:59+00:00,trustworthy spend draw later story pass oil share add,0.02,0.42000000000000004
d9f83fc0f0e1431ab29d04de24428047,7c6c27d8,impressive Because herself head successful dog huge.,5,2025-10-28 13:07:35+00:00,impressive head successful dog huge,0.02,0.42000000000000004
6948e231a7414781954990fec3213ba2,25c695dd,top Agency hand institution grow left event. not bad,5,2025-04-19 21:05:32+00:00,top agency hand institution grow left event bad,0.07,0.47000000000000003
